id;nombre;categoria;precio;imagen
7790550000157;CAFE LA PLANTA TORRADO X 250GR;;7430.000;
7790550000164;CAFE TORREADO CABRALES X 500GR;;8840.000;
7790550000171;CAFE CABRALES X 1KG;;2965.000;
7790550019098;CAPSULA CAFE LA PLANTA DE CAFE CLASICO X 8U;;8910.000;
7790550029431;CAFE INST LA PLANTA CLASICO S/A FCO X 170GR;;2670.000;
7790550800153;CAFE CABRALES X 260 GR;;345.000;
7790580030902;BROCOLIS GREEN LIFE X 300 GR;;12.025;
7790580136734;PROVENZAL ALICANTE X 48GR;;1570.000;
7790580138851;PURE DE TOMATE NOEL X 520 GR;;605.000;
7790580205300;EXTRACTO SIMPLE DE TOMATE TITAN X 140 GR;;3.250;
7790580243302;CHOCLO ARCOR CREMOSO AMARILLO X 350;;6.734;
7790580368609;ALMENDRAS CHOCOLATE C/LECHE AGUILA X 100 GR;;13.000;
7790580415907;ALMENDRAS CONFITADAS ARCOR X 100 GR;;13.611;
7790580493318;OBLEA BON O BON SNACK;;2.041;
7790580504410;DULCE DE BATATA ARCOR X 500 GR;;6.500;
7790580504809;DULCE DE BATATA C/CHOCOLATE X 500 GR;;6.591;
7790580621407;POSTRE GODET DE CHOCOLATE X 200 GR;;2.782;
7790580621605;POSTRE GODET VAINILLA X 200 GR;;2.197;
7790580644000;SALSA NAPOLITANA ARCOR X 350 GR;;5.200;
7790580648107;EXTRACTO DOBLE D TOMATE ARCOR X 150 GR;;3.965;
7790580650902;SALSA POMAROLA ARCOR X 350 GR;;5.200;
7790580651008;SALSA PORTUGUESA ARCOR X 350 G;;5.200;
7790580652104;SALSA FILETTO ARCOR X 350 G ;;5.200;
7790580687601;GELATINA GODET LIGHT FRUT NARAN;;2.795;
7790580687809;GELATINA GODET DE ENS FRUTAS X 170;;2.795;
7790580749804;PRESTOPRONTA ARCOR ESTUCHE X 1 KG;;13.351;
7790580956806;SALSA BASILICO ARCOR DP X 340 GR;;5.460;
7790628102639;VAINILLAS MAURI X 14;;3.380;
7790628102714;GALLETITAS MAURI FAUNA X 150 GR;;2.392;
7790639002300;JUGO TRI-LIMON X 1LT;;106.600;
7790645001076;ANANAS EN RODAJAS CARACAS X 490 GR;;11.531;
7790645001151;ESPARRAGOS GENTLEMAN X 430 GR;;16.640;
7790645002066;CABALLA AL NATURAL CARACAS X 425 GR;;29.800;
7790645002301;CHOCLO EN GRANOS CARACAS X 200 GR;;5.070;
7790670000075;GRASA BOVINA FATY X 500 GR;;67.450;
7790670000082;GRASA FATY X 1 KG;;71.900;
7790670000099;SALCHICHA PATY X 12;;9.100;
7790670000105;SALCHICHAS PATY CLÁSICAS X 6;;6.825;
7790670000372;PATY ESTILO CRIOLLO SABOR CHORIZO X 4;;29.000;
7790670001577;HAMBURGUESA PATY FINITAS X 2;;87.000;
7790670001669;SALCHICHAS ICB X 6;;9.800;
7790670002390;ESPINACA GREEN LIFE X 300 GR;;11.440;
7790670002932;HAMBURGUESA PATY EXPRESS X 2;;1760.000;
7790670002949;PATY GRILL X 4 334 GR;;24.400;
7790670003021;SUPREMAS DE POLLO SEARA X 360 GR;;16.120;
7790670003038;SUPREMAS SEARA CON ESPINACA X 360 GR;;16.120;
7790670003052;SUPREMAS DE POLLO SEARA DE J Y Q X 400;;16.120;
7790670003076;NUGGETS SEARA DE POLLO X 380 GR;;13.845;
7790670003175;PATY ESTILO CASERO X 4;;61.400;
7790670004271;PATYNITOS DE POLLO SCOOBY DOO X 800 GR;;71.600;
7790670040743;MEDALLONES DE MERLUZA SEARA X 440 GR;;16.874;
7790670045199;SALCHICHAS PATY VIENA CLASICA X 6;;54.150;
7790670045205;SALCHICHA PATY VIENA CLASICA X 12;;12.600;
7790670045465;PATYNESA X 2;;3015.000;
7790670045502;SALCHICHA ALEMANA PATY X 4;;26.000;
7790670045564;PATYNITOS SCOOBY-DOO! X 200 GR ;;33.500;
7790670045571;PATYNITOS DE POLLO X 380 GR;;48.100;
7790670045601;SALCHICHA MASTER VIENA X 6;;9.400;
7790670045625;SALCHICHA PATY SCOOBY DOO X 6;;18.400;
7790670050018;MEDALLONES PATY X 2;;8.700;
7790670050629;HAMBURGUESA PATY LIGHT X 4;;98.000;
7790670050636;HAMBURGUEZA PATY LIGHT X 1;;21.700;
7790670050674;HAMBURGUESA PATY CLASICA FLOW X 2;;312.000;
7790670050728;HAMBURGUESA PATY FINITA;;1940.000;
7790670050766;PATY EXPRESS CAJA X 4U;;45.900;
7790670050827;MEDALLONES GOOD MARK TRADICIONAL X 4;;20.300;
7790670050957;MILANESAS PATY X 2 U;;102.500;
7790670051060;SALCHICHAS VIENISSIMA X 6U;;21.800;
7790670051220;SALCHICHAS PATY VIENA FUN X 6U;;45.750;
7790670051312;MEDALLON BOV PATY C/PROVOLONE X 200GR;;61.150;
7790670051329;MEDALLON BOV PATY C/CEBOLLA X 200GR;;61.150;
7790670051336;MEDALLON BOV PATY C/MORRON ASADO X 200GR;;61.150;
7790670051831;HAMBURGUESA PATY CLASICO X 4;;170.000;
7790673000102;VINAGRE DE ALCOHOL FAVINCO X 1LT;;65.000;
7790681000354;POROTOS ALUBIA LA EGIPCIANA X 500 GR;;405.000;
7790681001146;LENTEJAS LA EGIPCIANA LATA X 350 GR ;;4.550;
7790681001498;CORAZON DE ARROZ LA EGIPCIANA X 40 GR;;2.535;
7790681002037;LENTEJAS LA EGIPCIANA X 400GR;;221.000;
7790710000195;YERBA CBSE CORMILLOT REGULASE X 500 GR;;31.600;
7790710000225;YERBA CBSE MIEL X 500 GR;;25.800;
7790710000263;YERBA CBSE CORMILLOT C/STEVIA X 500 GR;;31.600;
7790710003332;YERBA CBSE JENGIBRE X 500GR;;1710.000;
7790710334016;YERBA CBSE POMELO X 500 GR;;31.600;
7790710334535;YERBA CBSE HIERBAS SERRANAS X 500 GR;;2060.000;
7790710334580;YERBA CBSE NARANJA X 500 GR;;320.000;
7790710334597;YERBA CBSE LIMON X 500GR;;1870.000;
7790710334641;YERBA CBSE SILUETA NARANJA X 500GR;;260.000;
7790710334665;YERBA CBSE ENDULIFE C/STEVIA X 500 GR;;1860.000;
7790726119829;PAN DULCE DULCYPAS C/ FRUTAS X 400 GR;;5.499;
7790726119966;BUDIN DULCYPAS VAINILLA X 200 GR;;2.847;
7790726119973;BUDIN DULCYPAS MARMOLADO X 200 GR;;2.847;
7790726119980;BUDIN DULCYPAS C/ CHIPS CHOCO X 200 GR;;3.575;
7790726119997;BUDIN DULCYPAS C/ FRUTAS X 200 GR;;3.575;
7790726120009;BUDIN DULCYPAS NARANJA X 200 GR;;3.575;
7790742223005;QUESO RALLADO LA SERENISIMA X 70GR;;250.000;
7790742348302;LECHE FRESCA CLASICA LS 3% SACHET X 1LT;;1450.000;
7790748235095;CABALLA PUGLISI AL NATURAL X 380 GR;;1860.000;
7790749643622;YERBA BUEN DIA X 500 GR;;25.800;
7790787003433;QUESO UNTABLE POR SALUT ILOLAY X 190 GR;;11.570;
7790787100316;YOGUR ENT FIRME ILOLAY VAINILLA X 200;;2.535;
7790787100323;YOGUR ENT FIRME ILOLAY FRUTILLA X 200;;2.535;
7790787104604;YOGUR ENT BATIDO ILOLAY FRU X 125;;1.885;
7790787153671;DULCE DE LECHE REPOS ILOLAY X 400;;8.970;
7790790120257;ARVEJAS INCA SECAS Y REM X 350 GR;;2.353;
7790790120271;JARDINERA INCA X 350 GR;;13.699;
7790813110401;LEVADURA FRESCA CALSA X 50 GR;;24.900;
7790813150131;LEVADURA SECA MI PAN X 10 GR;;66.000;
7790847000044;ARROZ MERECIDO X 1 KG;;4.680;
7790847060567;ARROZ DON MARCOS LARGO FINO X 1KG;;930.000;
7790847060574;ARROZ DON MARCOS X 500GR;;340.000;
77908742;ALFAJOR LAS COLONIAS TRIPLE MIX;;38.000;
7790895640025;POWERADE MOUNTAIN X 500 ML;;5.005;
7790900001155;PALITOS P/BROCHETTES IBERIA DE 25CM X 25U ;;89.000;
7790900006600;ESCARBADIENTES DOS PICOS X 50U;;35.000;
7790907000021;PAN DULCE BENJAMIN S/ FRUTAS X 400 GR;;4.979;
7790907000717;PAN DULCE BENJAMIN C/ CHIPS X 400 GR;;6.123;
7790989003163;PICADILLO CHANGUITO X 90GR;;640.000;
7791004000044;SAL PARRILLERA CELUSAL CAJA X 1KG;;2720.000;
7791004000051;SAL PARRILLERA CELUSAL X 1 KG;;2190.000;
7791004000082;SAL GRUESA CELUSAL CAJA X 1KG;;2300.000;
7791004000099;SAL GRUESA CELUSAL X 1 KG;;2170.000;
7791004000822;SAL GRUESA CELUSAL X 500GR;;29.000;
7791004000839;SAL PARRILLERA CELUSAL X 500GR;;35.000;
7791094000023;ALIMENTO A BASE DE JARABE DE MAIZ Y MIEL LA CAROLINA X 250 GR;;2.925;
7791095000084;MIEL ORO PAMPA X 265 GR;;6.500;
7791100000023;AZUCAR CHANGUITO X 500 GR;;6.650;
7791100000283;AZUCAR CHANGO PREMIUM X 1 KG;;730.000;
7791100000481;AZUCAR CHANGO X 1 KG;;705.000;
7791100046137;AZUCAR CHANGO BAJAS CALORIAS X 500 GR;;117.000;
7791100046311;AZUCAR DOÑA DULCE X 1KG;;342.000;
7791113001192;MERMELADA EMETH CIRUELA LIGHT X 420GR;;1760.000;
7791113003356;MERMELADA EMETH DURAZNO X 420GR;;1630.000;
7791118000503;MALTA EL POCILLO X 170 GR;;170.000;
7791118012513;MALTA EL POCILLO DP X 200GR;;207.000;
7791120021558;ARROZ MOLINO ALA DOBLE CAROLINA X 1KG;;116.000;
7791120031557;ARROZ MOLINOS ALA X 1 KG;;1685.000;
7791120031564;ARROZ MOLINOS ALA X 500 GR;;750.000;
7791120032561;ARROZ LARGO FINO 53 X 500 GR;;36.000;
7791120037566;ARROZ MOLINO ALA DORADO X 500GR;;51.000;
7791120098895;ARROZ INTEGRAL MOLINOS ALA X 500 GR;;2200.000;
7791120099847;ARROZ MOLINO ALA X 1 KG;;1955.000;
7791120100208;ARROZ APOSTOLES LARGO FINO X 500GR;;710.000;
7791150020316;PROM TODDY + OKEY;;5.499;
7791234018888;FIDEOS TALLARIN MANYABENE X 500;;2.587;
7791273000073;JUREL AL NATURAL NOGAL DORADO X 425 GR;;24.200;
7791273000417;CHAMPIÑONES NOGAL DORADO ENTEROS X 400GR;;4450.000;
7791273000462;ATUN EN ACEITE Y VEGETAL NOGAL DORADO X 170GR;;7.098;
7791273000509;DURAZNO NOGAL DORADO X 800GR;;2500.000;
7791273000547;CHAMPIGNONES NOGAL DORADO LAMINADOS X 400GR;;3930.000;
7791273000554;ATÚN NOGAL DORADO DESM ACEITE Y AGUA X 170 GR;;12.600;
7791273000677;ATÚN NOGAL DORADO DESM AL NATURAL X 170 GR;;12.600;
7791273000707;ANANA NOGAL DORADO EN RODAJAS X 565GR;;7390.000;
7791273000776;PALMITOS NOGAL DORADO ENTEROS X 400GR;;5995.000;
7791273001131;PALMITOS NOGAL DORADO EN RODAJAS X 400 GR;;5025.000;
7791273001148;PALMITOS NOGAL DORADO EN RODAJAS X 800GR;;9090.000;
7791273001346;PIMIENTOS MORRONES NOGAL DORADO X 220 GR;;305.000;
7791273001902;CHAMPIÑONES EN TROZO NOGAL DORADO X 400GR;;925.000;
7791273002008;PIMIENTO MORRON NOGAL DORADO X 220GR;;2150.000;
7791337000995;YOGURISIMO C/ARITOS FRUTALES X 149GR;;60.900;
7791337001008;YOGURISIMO C/CEREALES CHOCOLATE X 150GR;;59.300;
7791337199019;CINDOR MIX X 150 GR;;4.225;
7791337433434;SOPA SER INSTANTANEA VEGETALES X 44 GR;;5.317;
7791337433861;SOPA SER ESPINACAS A LA CREMA X 4 SOBRES;;5.317;
7791435000088;MANTECA LEJANIA X 200 GR;;13.000;
7791435000095;MANTECA LEJANIA X 100 GR;;7.150;
7791435000163;DULCE DE LECHE INTY X 400;;6.591;
7791435000170;DULCE DE LECHE INTY X 200;;4.446;
7791473001054;PIONONO DEUBEL X 200GR;;117.000;
7791564012501;QUESO ADLER FONTINA 2 X 50GR;;36.900;
7791579069323;TOMATE MOLTO LATA X 400 GR;;6.760;
7791599000276;FIDEOS INVICTA CABELLO DE ANGEL X 500 GR;;3.263;
7791599000894;FIDEOS INVICTA MUNICIONES X 500 GR;;2.990;
7791599000979;FIDEOS INVICTA TALLARINES X 500 GR;;7.700;
7791599001334;FIDEOS MOSTACHOLES INVICTA X 500 GR;;7.900;
7791599014167;POLENTA BRUNING X 500 GR;;5.100;
7791615000112;ACEITE ZANONI GIRASOL X 1.5 LT;;29.900;
7791615000426;ACEITE ZANONI X 900CC;;559.000;
7791620000312;MARGARINA MARGADAN X 200 GR;;7.950;
7791620000428;VEGETALINA DANICA X 500GR;;64.500;
7791620000978;MANTY LIGHT X 200GR;;23.700;
7791620001050;MAYONESA DANICA SUAVE X 250GR;;10.850;
7791620001128;MAYONESA DANICA SUAVE X 500GR;;16.300;
7791620001173;QUALY CREMOSA X 250GR;;32.400;
7791620001289;MAYONESA DANI FIESTA X 500 GR;;11.500;
7791620001630;MAYONESA MAYODAN SUAVE X 500 DP;;15.300;
7791620001746;MAYONESA DANICA SUAVE X 100 CC;;7.800;
7791620002255;MAYONESA D´FIESTA X 95GR;;125.000;
7791620006796;PASCUALINA DANICA CRIOLLA X 400GR;;18.600;
7791620187235;KETCHUP DANICA X 50 G;;370.000;
7791620187273;MOSTAZA DANICA X 60GR;;280.000;
7791620187310;SALSA GOLF DANICA X 100GR;;485.000;
7791620187341;SALSA BARBACOA DANICA X 220 GR;;1230.000;
7791620187686;MOSTAZA DANICA X 220GR;;680.000;
7791620187693;KETCHUP DANICA X 220GR;;1150.000;
7791620187709;SALSA GOLF DANICA X 220 GR;;1190.000;
7791620187808;MARGARINA DANICA  X 200 GR;;2330.000;
7791627000032;TOMATE TRITURADO SC BOT X 950GR;;132.000;
7791664000033;PASCUALINA LA ITALIANA HOJALDRE X 420 GR;;133.900;
7791664000064;PANZEROTTIS CAPRESE LA ITALIANA X 700GR;;484.000;
7791664000149;CAPELLETTIS DE CARNE LA ITALIANA X 500 GR;;415.000;
7791664000156;RAVIOLES DE CARNE Y VERDURA LA ITALIANA X 500 GR;;2080.000;
7791664000163;TALLARINES FINOS LA ITALIANA X 500 GR;;365.000;
7791664000224;SORRENTINOS LA ITALIANA RICOTA X 700GR;;470.000;
7791664000248;ÑOQUIS LA ITALIANA X 1 KG;;2635.000;
7791664000286;RAVIOLES DE RICOTTA LA ITALIANA X 500GR;;1950.000;
7791664000293;RAVIOLES DE VERDURA LA ITALIANA X 500 GR;;1810.000;
7791664000316;RAVIOLES 4 QUESOS LA ITALIANA X 500 GR;;2080.000;
7791664000330;TAPAS P/EMPANADAS LA ITALIANA HORNO X 330 GR;;48.000;
7791664000453;ÑOQUIS D/PAPA LA ITALIANA X 500GR;;1570.000;
7791664000644;RAVIOLES POLLO Y VERDURA LA ITALIANA X 500 GR;;2080.000;
7791664000651;CAPELLETTIS LA ITALIANA 4 QUESOS X 500 GR;;415.000;
7791664001337;AGNOLLOTTIS LA ITALIANA RIC/MUZ Y VERDURAX 700GR;;406.700;
7791664006288;TALLARINES CINTAS LA ITALIANA X 500GR;;1960.000;
7791672000636;PAN DULCE FANTOCHE MILANÉS X 500 GR;;13.247;
7791672000766;TAPITAS FANTOCHE X 350 GR;;118.000;
7791672001688;GALLETITAS SURTIDAS FANTOCHE X 300 GR;;4.810;
7791679000059;TAPAS P/PASTELITOS LA LITORALEÑA X 24;;4.628;
7791680101257;YERBA LA HOJA X 500 GR;;2095.000;
7791680601306;MATE COCIDO LA HOJA X 50;;171.000;
7791696008168;PAN DULCE DEUBEL SIN FRUTA X 500 GR;;12.662;
7791696011090;ROSCA DEUBEL X 400GRS;;390.000;
7791708000043;PAN RALLADO LA VENEZIANA X 350GR;;194.999;
7791708001200;PIONONO VENEZIANA DULCE X 180 GR;;520.000;
7791708001231;PAN HAMBURGUESAS C/SES VENEZIANA;;430.000;
7791708001248;PAN HAMBURGUESAS VENEZIANA X 4;;455.000;
7791708001361;GRISINES CLASICOS VENEZIANA X 180GR;;430.000;
7791708001378;PAN PANCHOS VENEZIANA;;455.000;
7791708001392;GRISINES C/SALVADO VENEZIANA X 180GR;;325.000;
7791708001408;GRISINES ZIGRINATOS VENEZIANA X 180GR;;355.000;
7791708001484;PAN INTEGRAL VENEZIANA X 360 GR;;390.000;
7791708001514;PAN LACTEADO LA VENEZIANA X 600GR;;975.000;
7791708001798;PRE-PIZZA VENEZIANA X 2 UNID;;495.000;
7791708001835;PAN DULCE PRACTI PAN C/FRUTAS X 400 GR;;150.000;
7791708002023;GRISINES TRISALVADO LA VENEZIANA X 180GR;;275.000;
7791708610365;PAN RALLADO VENEZIANA X 500 GR;;390.000;
7791708610747;ROSCA DE PASCUAS VENEZIANA X 400 GR;;650.000;
7791708610815;PIONONO VENEZIANA SALADO X 180 GR;;520.000;
7791708611379;PAN MULTICEREAL VENEZIANA X 410 GR;;835.000;
7791708611454;PAN LACTEADO VENEZIANA X 400GR;;705.000;
7791708611706;TORTA VENEZIANA MEMBRILLO X 450 GR;;975.000;
7791708611720;TORTA VENEZIANA LIMON X 400 GR;;975.000;
7791708611737;TORTA VENEZIANA CON NARANJA X 400 GR;;975.000;
7791708611768;TORTA VENEZIANA DDL X 450 GR;;975.000;
7791708611799;TORTA VENEZIANA CON CHIPS X 400 GR;;975.000;
7791708617500;PRACTI RICAS VENEZIANA X 6;;340.000;
7791708617517;PRACTI RICAS INTEGRALES VENEZIANA X 165GR;;340.000;
7791785000011;FIDEOS SECOS EL RIVAL X 400 GR;;2.405;
7791866000381;KETCHUP NATURA X 250 G;;1460.000;
7791866000480;SALSA GOLF NATURA X 250 GR;;103.000;
7791866000497;SALSA GOLF NATURA X 125GR;;800.000;
7791866000510;MOSTAZA NATURA X 500 GR;;91.000;
7791866000527;MAYONESA CADA DIA LIGHT X 250 GR;;220.000;
7791866000558;MAYONESA CADA DIA LIVIANA X 250;;920.000;
7791866000565;MAYONESA CADA DIA X 125GR;;470.000;
7791866000572;MAYONESA CADA DIA X 500 GR;;1780.000;
7791866000589;MAYONESA CADA DIA X 1 KG;;3440.000;
7791866000596;MAYONESA CADA DIA LIGHT X 500GR;;71.700;
7791866001197;MAYONESA NATURA X 125;;680.000;
7791866001203;MAYONESA NATURA X 250 GR;;1430.000;
7791866001357;MAYONESA NATURA DP X 1 KG;;5120.000;
7791866001364;MAYONESA NATURA X 500 GR;;2620.000;
7791866002606;MAYONESA CADA DIA X 250 GR;;13.000;
7791866003344;KETCHUP CADA DÍA X 250 GR;;3.926;
7791866004211;MOSTAZA NATURA X 250GR;;910.000;
7791876000395;PURE DE TOMATE SABBOTUCC X 520;;2.496;
7791880000442;ARROZ GALLO ORO BOLSA X 5KG;;467.000;
7791880932934;YERBA CRUZ DE MALTA B INTENSO X 500 GR;;18.400;
7791885000089;MORRONES JANDAIA ENTEROS X 220 GR;;8.177;
7791885000386;ATUN CUMANA DESMENUZADO NATURAL X 170GR;;106.000;
7791885000515;SARDINAS CUMANÁ ACEITE Y AGUA X 125 GR;;9.438;
7792129000766;EQUALSWEET SOBRES X 200;;27.768;
7792129001114;EDULCORANTE CHUKER X 500 CM3;;156.000;
7792129004498;EDULCORANTE CHUKER X 200ML;;119.000;
7792129004504;EDULCORANTE CHUKER X 400CC;;189.000;
7792153201511;TOMATE TRITURADO DON ERNESTO BOT X 950GR;;745.000;
7792153201818;TOMATE TRITURADO LOS POLACOS BOT X 950GR;;1680.000;
7792170052080;QUAKER HONEY NUT OATS X 230 GR;;5.694;
7792170052097;QUAKER COCOA BLASTS X 240 GR;;5.694;
7792170100231;AVENA QUAKER TRADICIONAL X 400 GR;;5.044;
7792170100347;AVENA QUAKER INSTANTANEA X 350 GR;;5.473;
7792180001641;ACEITE CAÑUELAS DE GIRASOL  X 900 CC;;2280.000;
7792180001665;ACEITE CAÑUELAS GIRASOL X 1.5 LT ;;3620.000;
7792180003430;HARINA PUREZA CON LEVADURA X 1 KG;;6.955;
7792180004512;HARINA PUREZA 000 REFINADA X 1 KG;;1100.000;
7792180004567;HARINA PUREZA P/PIZZA X 1 KG;;1660.000;
7792180004789;REBOZADOR P/HORNO MAMA COCINA X 500GR;;70.000;
7792180004833;PREMEZCLA PARA PIZZA MAMA COCINA  X 500 GR;;101.000;
7792180004871;HARINA PUREZA 0000 REFINADA X 1KG;;1140.000;
7792180004949;FIDEO SAN AGUSTIN TIRABUZON X 500GR;;42.000;
7792180004956;FIDEOS SAN AGUSTIN MOSTACHOL X 500GR;;42.000;
7792180005113;PREMEZCLA PARA PIZZA PUREZA X 550 GR;;95.000;
7792180006752;PREMEZCLA ÑOQUIS MAMA COCINA X 400 GR;;109.000;
7792180007254;PASEO CRACKER SIN SAL X 300GR;;1110.000;
7792180134509;HARINA BLANCAFLOR PIZZA X 1 KG;;1690.000;
7792180134516;HARINA PUREZA 100% INTEGRAL X 1KG;;1460.000;
7792180137937;ACEITE PUREZA GIRASOL X 900ML;;599.000;
7792180139320;HARINA CAÑUELAS 000 X 1KG;;840.000;
7792180140708;HARINA PUREZA LEUDANTE X 1 KG;;1570.000;
7792180141941;HARINA PUREZA P/PIZZA MASA MADRE X 1KG;;1960.000;
7792180144065;ACEITE GIRASOL SAN AGUSTIN X 900ML;;2390.000;
7792198005266;YERBA MATE NATURA X 1KG;;117.000;
7792198005273;YERBA MATE NATURA X 500GR;;200.000;
7792198006621;YERBA MATE NATURA SUAVE X 500GR;;200.000;
7792200000890;FIDEOS MOSTACHOL MULTIPLE X 500 GR;;3.250;
7792200000913;FIDEOS NIDO ANCHO MULTIPLE X 500 GR;;3.250;
7792260000144;CEREZAS EN ALMIBAR ORIETA X 450 GR;;51.150;
7792260639696;MERMELADA ORIETA FRUTILLA LIGHT X 420GR ;;70.800;
7792280000094;YERBA CACHAMATE HIERBAS PAMPEANAS X 500 GR;;1600.000;
7792280000247;YERBA CACHAMATE HIERBAS PAMPEANAS X 500 GR;;25.200;
7792280000377;TE DE MANZANILLA CACHAMAI X 20U;;1010.000;
7792280000612;YERBA CACHAMATE HIERBAS SERRANAS X 500 GR;;298.000;
7792280005686;YERBA CACHAMATE AMARILLA X 500 GR;;980.000;
7792280005693;YERBA CACHAMATE ROSA X 500 GR;;815.000;
7792280005709;YERBA CACHAMATE HIERBAS X 1KG;;975.000;
7792280005761;YERBA ARROYO VERDE C/BURRITO X 500GR;;1100.000;
7792280005785;YERBA CACHAMATE COCO X 500GR;;1885.005;
7792340001269;COCTEL DE FRUTAS MERIDIANO X 820 GR;;17.771;
7792350004595;POROTOS INALPA X 350 GR;;880.000;
7792350006391;ARVEJAS PRIMAGRO X 350 GR;;1.729;
7792350067019;ARVEJAS INALPA LATA X 300GR;;570.000;
7792350067026;JARDINERA INALPA X 300GR;;975.000;
7792350067033;CHOCLO INALPA AMARILLO ENTERO X 300GR;;1310.000;
7792350067040;CHOCLO AMARILLO CREMOSO INALPA X 350;;690.000;
7792350067057;CHOCLO BLANCO CREMOSO INALPA X 350 GR;;770.000;
7792350067064;LENTEJAS INALPA X 300GR;;925.000;
7792350067071;GARBANZOS INALPA X 350 GR;;800.000;
7792350068214;TOMATE CUBETEADO INALPA X 400GR;;1180.000;
7792350068221;TOMATE PELADO PERITA INALPA X 400GR;;1130.000;
7792360070153;CAFE BONAFIDE EN SAQUITOS 20 X 5GR;;540.000;
7792360091967;CAFE BONAFIDE EN GRANO TOSTADO X 1KG;;7785.000;
7792390620700;GIACOMO CAPELETTINI CARNE X 500 GR;;3510.000;
7792390620748;GIACOMO CAPELETTINI VERDURA X 500 GR;;4030.000;
7792390620762;GIACOMO CAPELETTINI DE VERDURA X 250 GR;;360.000;
7792390620786;GIACOMO CAPELETTINI QUESO Y JAMON X 500 GR;;4120.000;
7792390620823;GIACOMO CAPELETTINI TRIDICCI X 500 GR;;4030.000;
7792540260138;AZUCAR LEDESMA X 1 KG;;1270.000;
7792542700106;FIDEOS DIET INTEGRAL ESPINACAS X 300 GR;;3.796;
7792542700205;FIDEO DIET INTEGRAL MORRON X 320 GR;;3.796;
7792542700304;FIDEOS DIET INTEGRAL NAT X 300 GR;;3.796;
7792590000159;"HARINA ""000"" CASERITA X 1 KG";;880.000;
7792590000227;HARINA CASERITA 0000 X 1KG;;990.000;
7792590001064;HARINA LEUDANTE CASERITA X 1 KG;;1350.000;
7792592030017;FIDEOS DE ALBAHACA MAIRROS X 300 GR;;4.212;
7792592100208;FIDEOS NATURALES MAIRROS X 300 GR;;9.750;
7792688000016;PIONONO DE VAINILLA SAN JOSE X 200GR;;19.200;
7792710000090;YERBA AMANDA SELECCION X 500 GR;;377.000;
7792710000182;YERBA AMANDA TRADICIONAL X 500 GR;;2320.000;
7792710000274;YERBA AMANDA CAMPO X 500 GR;;254.000;
7792710006153;MATE COCIDO AMANDA S/ENS X 25U;;40.650;
7792750000340;CABALLA MARBELLA EN ACEITE X 425 GR;;241.000;
7792750000357;CABALLA MARBELLA AL NATURAL X 425 GR;;241.000;
7792850000066;EDULCORANTE CHUKER X 250CC;;99.000;
7792878000017;AZUCAR DOMINO X 1KG;;1020.000;
7792900000046;SAL DOS ANCLAS C/ESPECIAS X 200GR;;735.000;
7792900000114;SAL LIGHT DOS ANCLAS X 300 GR;;6.344;
7792900990682;SALSA BARBACOA DOS ANCLAS BOT X 425GR;;4260.000;
7792900990750;SALSA CHEDDAR DOS ANCLAS BOT 350GR;;4670.000;
7793013000152;MINI MERENGUES LA AMISTAD X 100 GR;;55.000;
7793040000132;MEDALLONES DE CARNE FRIAR X 2;;2.600;
7793040000361;HAMBURGUESA FRIAR FINITAS X 2U;;1220.000;
7793040065766;HAMBURGUESAS FRIAR X 2;;950.000;
7793046007203;MERM CORMILLOT LIGHT BATATA S/A X 390GR;;115.750;
7793046007210;MERM CORMILLOT LIGHT DURAZNO S/A X 390GR;;1085.000;
7793046007296;MERM CORMILLOT LIGHT FRUT S/A X 390GR;;1505.000;
7793046007302;MERM CORMILLOT LIGHT MEMBRILLO S/A X 390GR;;115.750;
7793046007333;MERM CORMILLOT F ROJOS S/A X390GR;;3860.000;
7793046007340;MERMELADA CORMILLOT HIGO LIGHT S/A X 390GR;;141.500;
7793046007364;MERM CORMILLOT FRAMBUESA LIGHT S/A X 390GR;;1875.000;
7793046007715;MERMELADA CORMILLOT DURAZNO LIGHT X 390 GR;;790.000;
7793046007722;MERMELADA CORMILLOT ARANDANOS LIGHT X 390 GR;;2130.000;
7793046007739;MERMELADA CORMILLOT NARANJA LIGHT X 390GR;;790.000;
7793046007753;MERMELADA CORMILLOT DAMASCO LIGHT X 390GR;;790.000;
7793046007777;MERMELADA CORMILLOT CIRUELA LIGHT X 390GR;;790.000;
7793046007791;MERMELADA CORMILLOT FRUTILLA LIGHT X 390 GR;;2435.000;
7793046007845;MERMELADA CORMILLOT HIGO LIGHT X 390GR;;1200.000;
7793046007869;MERMELADA CORMILLOT FRAMBUESA LIGHT X 390GR;;1255.000;
7793046008019;MERMELADA DULCOR DURAZNO X 500 GR;;1230.000;
7793046008033;MERMELADA DULCOR NARANJA X 500 GR;;305.000;
7793046008057;MERMELADA DULCOR DAMASCO X 500 GR;;51.300;
7793046008071;MERMELADA DULCOR CIRUELA X 500 GR;;330.000;
7793046008095;MERMELADA DULCOR FRUTILLA X 500GR;;1530.000;
7793046008613;MERMELADA DULCOR DURAZNO LIGHT X 500GR;;1350.000;
7793046008699;MERMELADA DULCOR LIGHT FRUTILLA X 420 GR;;20.000;
7793065000117;ACEITE DE GIRASOL COSTA DEL SOL X 900CC;;2085.000;
7793225001343;MERENGUES GAONA X 150 GR;;6.877;
7793225001749;MERENGUITOS URQUIZA X 100 GR;;4.537;
